OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2251 DEB,1993-036ACY,2026-08-16T17:11:59.646912,14.52703385,.00145356,74.0289,77.4483,104.5485,332.0275,0,U,34885,999,91064,.28059121E-3,.1124E-4,0
COSMOS 2251 DEB,1993-036ADD,2026-08-16T14:41:32.376192,14.38157284,.00417801,74.0572,289.6800,249.2554,261.7677,0,U,34908,999,90827,.20718891E-3,.609E-5,0
COSMOS 2251 DEB,1993-036ADE,2026-08-13T16:04:26.195232,14.79294102,.00819972,74.0144,316.3718,28.1964,332.3614,0,U,34909,999,70457,.12266608E-3,.928E-5,0
COSMOS 2251 DEB,1993-036ADF,2026-08-14T00:27:30.684096,13.38000972,.04667292,73.8722,75.7966,152.8079,358.1853,0,U,34910,999,84791,.42404953E-3,.401E-5,0
COSMOS 2251 DEB,1993-036ADG,2026-08-16T23:39:52.750944,14.59660817,.00841244,74.0415,133.3938,197.4741,175.7852,0,U,34911,999,92194,.48398216E-4,.21E-5,0
COSMOS 2251 DEB,1993-036ADJ,2026-08-16T04:18:06.913152,14.34698436,.00221751,74.0272,190.8441,245.5276,127.7652,0,U,34913,999,68722,.1716932E-4,.22E-6,0
COSMOS 2251 DEB,1993-036ADP,2026-08-15T16:52:18.329952,14.64452219,.00241411,74.0678,202.9076,109.7617,64.5438,0,U,34918,999,68933,.51697581E-3,.2719E-4,0
COSMOS 2251 DEB,1993-036ADV,2026-08-16T17:36:40.834944,14.61751933,.00550451,74.0403,337.4422,357.5113,152.5291,0,U,34924,999,91330,.27379582E-3,.1363E-4,0
COSMOS 2251 DEB,1993-036ADX,2026-08-12T03:24:21.209760,14.14782442,.02194674,73.7487,154.4698,322.6418,35.9627,0,U,34944,999,67510,.34549617E-3,.811E-5,0
COSMOS 2251 DEB,1993-036ADZ,2026-08-16T09:10:19.813728,14.63222966,.00520349,74.0200,229.0286,302.8782,56.7383,0,U,34946,999,91815,.23787882E-3,.1217E-4,0
COSMOS 2251 DEB,1993-036AEC,2026-08-16T00:37:52.484160,14.75184483,.00769843,74.0188,347.9958,69.8338,291.1096,0,U,34949,999,91992,.15839053E-3,.1087E-4,0
COSMOS 2251 DEB,1993-036AEG,2026-08-15T13:23:28.017024,14.71360384,.0054893,74.0892,272.2140,201.8609,287.2789,0,U,34953,999,91741,.26142E-3,.1622E-4,0
COSMOS 2251 DEB,1993-036AEJ,2026-08-16T08:57:15.573888,15.04623392,.00702218,74.0336,102.8991,108.5585,252.3250,0,U,34955,999,93739,.3161847E-3,.4651E-4,0
COSMOS 2251 DEB,1993-036AER,2026-08-16T14:52:03.220608,14.47227125,.00181668,74.0284,91.8852,148.4540,211.7712,0,U,34962,999,91149,.16562267E-3,.579E-5,0
COSMOS 2251 DEB,1993-036AES,2026-08-16T13:32:16.840320,14.53086753,.00394246,74.1697,301.3567,59.4386,301.0657,0,U,34963,999,90384,.40247783E-3,.1654E-4,0
COSMOS 2251 DEB,1993-036AET,2026-08-13T20:17:54.726720,14.01675668,.02077166,73.9670,282.5825,88.1406,274.3503,0,U,34964,999,87897,.63024545E-3,.1131E-4,0
COSMOS 2251 DEB,1993-036AEU,2026-08-16T16:27:47.505600,14.49196921,.00248744,74.0518,25.9402,89.4529,270.9482,0,U,34965,999,90690,.12599433E-3,.454E-5,0
COSMOS 2251 DEB,1993-036AEW,2026-08-10T13:33:03.552480,14.45187664,.00407998,73.9925,164.2120,255.0143,104.6496,0,U,34967,999,68435,.21778688E-3,.743E-5,0
COSMOS 2251 DEB,1993-036AEX,2026-08-16T04:06:01.053792,14.59726649,.00869779,74.0394,137.1666,196.5161,163.3169,0,U,34968,999,92073,.48399348E-4,.211E-5,0
COSMOS 2251 DEB,1993-036AEY,2026-08-15T12:16:12.340416,14.32616730,.007465,74.0138,293.8917,6.6806,353.5321,0,U,34969,999,68656,.90814362E-4,.228E-5,0
COSMOS 2251 DEB,1993-036AFA,2026-08-15T03:33:27.825408,14.56000538,.00701142,73.9784,178.1677,343.6606,28.9747,0,U,34971,999,69744,.90015163E-4,.378E-5,0
COSMOS 2251 DEB,1993-036AFB,2026-08-15T08:11:19.050144,14.77172467,.00334433,73.9850,288.1727,17.4622,113.5172,0,U,34972,999,91272,.4857989E-3,.3436E-4,0
COSMOS 2251 DEB,1993-036AFF,2026-08-16T07:48:05.525280,14.80043734,.00437424,74.0546,182.1044,169.3487,341.9081,0,U,34976,999,91918,.44824501E-3,.3416E-4,0
COSMOS 2251 DEB,1993-036AFJ,2026-08-16T18:21:10.638144,14.83007249,.00463445,74.0385,139.5980,158.3647,201.9503,0,U,34979,999,91878,.43145897E-3,.3539E-4,0
COSMOS 2251 DEB,1993-036AFN,2026-08-12T05:22:22.268640,14.42916869,.00157261,74.0455,161.5872,174.0722,186.0624,0,U,34990,999,90843,.11772654E-3,.368E-5,0
COSMOS 2251 DEB,1993-036AFV,2026-08-16T04:40:23.202336,14.47756776,.00892288,73.8765,206.2381,132.5457,228.3280,0,U,34997,999,74311,.49458375E-3,.1892E-4,0
COSMOS 2251 DEB,1993-036AFW,2026-08-14T13:13:16.909824,14.50166603,.0020359,74.0085,59.6969,147.5917,243.8518,0,U,34998,999,90968,.18008E-3,.674E-5,0
COSMOS 2251 DEB,1993-036AFZ,2026-08-16T01:54:03.294720,14.45767968,.00793243,74.0213,11.8723,91.7058,269.3188,0,U,35012,999,91121,.55139104E-4,.175E-5,0
COSMOS 2251 DEB,1993-036AGB,2026-08-08T11:04:01.457472,14.79978114,.00096974,73.9968,293.7804,13.6071,346.5365,0,U,35014,999,74863,.38210124E-3,.2858E-4,0
COSMOS 2251 DEB,1993-036AGC,2026-08-16T10:25:49.355328,14.48231205,.0074037,73.9480,130.7047,302.3417,175.5913,0,U,35015,999,69010,.33224303E-3,.1253E-4,0
COSMOS 2251 DEB,1993-036AGD,2026-08-16T22:07:58.697760,14.35547977,.01110712,73.9288,198.0891,60.7120,331.1602,0,U,35016,999,90329,.20370268E-3,.602E-5,0
COSMOS 2251 DEB,1993-036AGF,2026-08-16T18:55:40.702656,13.67783163,.03429372,73.9768,62.8841,282.1983,74.0925,0,U,35018,999,86563,.57786202E-3,.711E-5,0
COSMOS 2251 DEB,1993-036AGH,2026-08-15T07:18:45.564192,14.63124300,.00891689,74.0450,88.3597,140.2913,220.4829,0,U,35020,999,91829,.63735452E-4,.314E-5,0
COSMOS 2251 DEB,1993-036AGK,2026-08-13T05:51:26.994816,14.61735054,.00472325,74.0221,215.9433,349.9619,10.0599,0,U,35022,999,62700,.17721917E-3,.866E-5,0
COSMOS 2251 DEB,1993-036AGL,2026-08-16T17:44:42.203904,15.04124645,.00283352,74.0332,70.4409,92.0616,32.0680,0,U,35023,999,91983,.83599086E-3,.11672E-3,0
COSMOS 2251 DEB,1993-036AGN,2026-08-15T14:43:37.766784,14.73957131,.0081251,73.9371,300.6683,158.0919,202.3761,0,U,35025,999,92264,.1322E-3,.878E-5,0
COSMOS 2251 DEB,1993-036AGP,2026-08-12T17:54:11.875392,14.53752259,.00848051,74.0446,220.0036,272.0367,263.3408,0,U,35026,999,91674,.16452632E-4,.4E-6,0
COSMOS 2251 DEB,1993-036AGR,2026-08-14T06:48:45.750240,14.56752300,.0084403,74.0385,166.8301,239.7365,272.4665,0,U,35028,999,91846,.26299E-4,.91E-6,0
COSMOS 2251 DEB,1993-036AGU,2026-08-14T12:30:48.164256,14.38520457,.001957,74.0384,168.1879,208.8037,151.2038,0,U,35031,999,68803,.61381E-4,.162E-5,0
COSMOS 2251 DEB,1993-036AGV,2026-08-16T11:23:31.182144,14.60473746,.006403,73.8475,251.3074,48.4282,21.9114,0,U,35032,999,91274,.31951445E-3,.1562E-4,0
COSMOS 2251 DEB,1993-036AGW,2026-08-15T06:52:29.248896,14.52054938,.00138851,74.0245,74.0313,122.9518,237.2981,0,U,35033,999,69490,.22856748E-3,.898E-5,0
COSMOS 2251 DEB,1993-036AHB,2026-08-16T16:35:46.890816,14.26796346,.01108562,74.1068,318.2691,241.4427,270.9768,0,U,35038,999,89089,.61557223E-3,.1566E-4,0
COSMOS 2251 DEB,1993-036AHG,2026-08-16T20:22:10.931232,14.89570978,.00735771,73.9438,273.4039,55.5315,305.2787,0,U,35043,999,71083,.13389778E-2,.13433E-3,0
COSMOS 2251 DEB,1993-036AHJ,2026-08-09T01:42:59.665824,14.00844786,.01798673,73.7203,349.8479,196.2002,163.3336,0,U,35045,999,87994,.3479935E-3,.572E-5,0
COSMOS 2251 DEB,1993-036AHP,2026-08-10T12:13:32.541024,14.42057302,.00184955,74.0379,158.1416,192.8405,167.2283,0,U,35060,999,90712,.11071539E-3,.338E-5,0
COSMOS 2251 DEB,1993-036AHQ,2026-08-15T04:11:28.560768,14.69499274,.00419366,74.0429,191.0025,241.3439,118.3513,0,U,35061,999,92178,.22250451E-3,.1304E-4,0
COSMOS 2251 DEB,1993-036AHR,2026-08-14T02:04:04.293984,14.24849615,.01266816,74.0782,14.2879,315.5063,43.5963,0,U,35062,999,88977,.42561946E-3,.1054E-4,0
COSMOS 2251 DEB,1993-036AHU,2026-08-16T07:21:34.473600,14.46390532,.00194988,74.0182,93.7636,162.8281,197.3541,0,U,35065,999,71915,.16315275E-3,.56E-5,0
COSMOS 2251 DEB,1993-036AJA,2026-08-15T04:17:36.455424,15.08687669,.00623765,73.9317,26.4125,222.6377,136.9965,0,U,35071,999,71232,.37727549E-3,.6146E-4,0
COSMOS 2251 DEB,1993-036AJC,2026-08-15T02:49:55.742592,15.25114445,.00186342,73.9838,180.2081,235.9945,123.9485,0,U,35073,999,71190,.18030211E-2,.45621E-3,0
COSMOS 2251 DEB,1993-036AJN,2026-08-14T07:14:27.890880,14.38538960,.001696,74.0492,174.0343,198.5631,312.3304,0,U,35284,999,69042,.57797E-4,.151E-5,0
COSMOS 2251 DEB,1993-036AJR,2026-08-14T22:24:17.722080,14.36545104,.0019015,74.0299,185.5069,229.5154,189.0873,0,U,35287,999,90413,.48151E-4,.115E-5,0
COSMOS 2251 DEB,1993-036AJS,2026-08-12T09:22:58.747008,14.68126552,.003441,73.9470,264.4798,75.2069,285.2908,0,U,35288,999,91436,.25463102E-3,.1444E-4,0
COSMOS 2251 DEB,1993-036AJU,2026-08-16T21:36:50.683104,14.87585745,.00084326,74.0012,288.2016,333.4799,26.5948,0,U,35290,999,91625,.77197275E-3,.6989E-4,0
COSMOS 2251 DEB,1993-036AKB,2026-08-14T07:51:20.797056,14.35074267,.0027936,74.0320,250.1674,250.7037,122.3842,0,U,35433,999,90089,.85686E-4,.219E-5,0
COSMOS 2251 DEB,1993-036AKC,2026-08-16T23:32:15.457344,14.26359132,.00860077,74.0403,127.0793,139.2912,221.4707,0,U,35434,999,89642,.2785276E-3,.671E-5,0
COSMOS 2251 DEB,1993-036AKD,2026-08-14T14:12:16.430112,14.85511149,.001195,74.0102,339.2091,11.2139,2.0376,0,U,35435,999,91167,.80072E-3,.6895E-4,0
COSMOS 2251 DEB,1993-036AKH,2026-08-14T23:55:49.925568,13.93835694,.02389647,74.0166,74.0741,187.9573,171.7742,0,U,35439,999,87377,.8231652E-3,.1351E-4,0
COSMOS 2251 DEB,1993-036AKJ,2026-08-13T09:17:37.791744,14.69976266,.0068581,74.0129,94.9610,176.4952,183.6715,0,U,35440,999,72344,.14645941E-3,.875E-5,0
COSMOS 2251 DEB,1993-036AKK,2026-08-16T06:20:32.227296,14.66123697,.00323018,74.1329,187.0412,2.9375,357.1978,0,U,35441,999,91039,.79775861E-3,.4389E-4,0
COSMOS 2251 DEB,1993-036AKL,2026-08-15T17:02:15.262368,14.94676692,.0005636,74.0242,326.6276,328.9044,31.1806,0,U,35442,999,91016,.93841338E-3,.10158E-3,0
COSMOS 2251 DEB,1993-036AKM,2026-08-16T20:09:49.976064,15.37408158,.00439492,73.9611,176.1539,237.2625,122.4342,0,U,35443,999,90618,.29272959E-2,.112501E-2,0
COSMOS 2251 DEB,1993-036AKP,2026-08-16T21:20:03.064704,14.62657343,.01393049,74.0343,187.1881,213.6845,145.5413,0,U,35445,999,90939,.39130397E-3,.2254E-4,0
COSMOS 2251 DEB,1993-036AKQ,2026-08-16T06:45:07.537536,14.54841274,.0076978,74.0450,211.9328,267.7202,91.5146,0,U,35446,999,91593,.40317016E-4,.148E-5,0
COSMOS 2251 DEB,1993-036AKS,2026-08-16T16:57:18.437760,14.55928626,.0009701,73.9035,338.0187,90.1298,270.0976,0,U,35448,999,90927,.36752534E-3,.1586E-4,0
COSMOS 2251 DEB,1993-036AKX,2026-08-06T21:58:50.212416,14.38893354,.00681051,74.0052,302.4317,17.1964,343.1474,0,U,35453,999,89629,.30284507E-3,.931E-5,0
COSMOS 2251 DEB,1993-036AKZ,2026-08-16T07:24:01.589472,14.51055225,.0101377,74.0260,191.1508,235.5055,123.6500,0,U,35455,999,90118,.25450329E-3,.1046E-4,0
COSMOS 2251 DEB,1993-036ALA,2026-08-08T03:15:59.586912,14.74010505,.00595542,73.9505,11.2939,163.4719,196.8414,0,U,35456,999,69383,.71630377E-3,.4814E-4,0
COSMOS 2251 DEB,1993-036ALD,2026-08-16T07:50:07.805472,14.37823850,.00168274,73.8699,88.8152,342.0039,18.0516,0,U,35459,999,61905,.10104206E-3,.277E-5,0
COSMOS 2251 DEB,1993-036ALG,2026-08-15T13:40:19.873344,14.30818600,.0083235,74.0349,181.5244,159.5833,200.8679,0,U,35462,999,69895,.44443E-3,.1185E-4,0
COSMOS 2251 DEB,1993-036ALK,2026-08-16T15:09:34.482240,14.44931424,.00641799,73.9975,96.2942,199.2130,160.6608,0,U,35465,999,90807,.14912622E-3,.504E-5,0
COSMOS 2251 DEB,1993-036ALP,2026-08-13T20:07:30.075456,14.50006907,.0076577,74.0163,284.9684,18.7482,341.6470,0,U,35469,999,91649,.38119774E-4,.123E-5,0
COSMOS 2251 DEB,1993-036ALV,2026-08-16T18:41:53.051136,14.74536494,.00198845,74.0204,44.2967,60.0650,300.2495,0,U,35475,999,69253,.78247751E-3,.5195E-4,0
COSMOS 2251 DEB,1993-036ALW,2026-08-16T15:08:49.129152,14.81571561,.0014753,73.9748,293.5720,237.1349,273.8901,0,U,35476,999,91537,.69350488E-3,.5426E-4,0
COSMOS 2251 DEB,1993-036ALX,2026-08-14T01:46:26.769216,13.84865382,.02801629,73.9003,122.8328,81.8343,281.4455,0,U,35580,999,65638,.52916213E-3,.788E-5,0
COSMOS 2251 DEB,1993-036AMA,2026-08-16T12:30:43.312896,13.55855650,.03844281,73.9162,171.8758,150.5938,211.7417,0,U,35583,999,85756,.53740239E-3,.584E-5,0
COSMOS 2251 DEB,1993-036AMC,2026-08-14T15:23:09.597120,13.76022161,.0304199,73.9716,299.2668,161.3031,349.7059,0,U,35585,999,67431,.45928E-3,.604E-5,0
COSMOS 2251 DEB,1993-036AMD,2026-08-16T09:07:23.685600,13.52327260,.04014662,74.0182,267.2843,90.7100,287.5627,0,U,35586,999,63716,.21774917E-3,.221E-5,0
COSMOS 2251 DEB,1993-036AME,2026-08-16T11:26:53.765952,14.72162407,.00992043,74.0037,297.5865,62.7479,298.3757,0,U,35587,999,69976,.77571741E-4,.492E-5,0
COSMOS 2251 DEB,1993-036AML,2026-08-16T15:20:24.720000,14.26571709,.01015466,74.0834,203.6381,150.0971,210.6033,0,U,35593,999,88585,.27197658E-3,.668E-5,0
COSMOS 2251 DEB,1993-036AMM,2026-08-14T17:00:48.154752,14.94066651,.00285159,73.8068,328.3865,27.1364,333.1301,0,U,35594,999,91837,.48595117E-3,.5193E-4,0
COSMOS 2251 DEB,1993-036AMV,2026-08-16T11:00:54.524160,15.45666924,.00694409,73.9931,6.8984,5.3158,55.2988,0,U,35602,999,93891,.24292069E-3,.12816E-3,0
COSMOS 2251 DEB,1993-036AMZ,2026-08-16T16:48:31.312224,13.41524240,.04528486,73.8121,337.0910,143.5054,219.7836,0,U,35606,999,64351,.35316318E-3,.342E-5,0
COSMOS 2251 DEB,1993-036ANE,2026-08-16T22:20:29.519808,14.79029759,.00207746,74.0178,54.6297,73.7343,286.6116,0,U,35611,999,90938,.10043258E-2,.7427E-4,0
COSMOS 2251 DEB,1993-036ANH,2026-08-16T15:46:52.125600,14.69147393,.00732175,73.9565,207.7630,0.2714,359.8481,0,U,35614,999,91353,.49363383E-3,.2991E-4,0
COSMOS 2251 DEB,1993-036ANL,2026-08-16T17:44:42.076032,14.47962915,.00678829,73.9650,344.0798,81.5079,279.3766,0,U,35645,999,90344,.68101031E-3,.2574E-4,0
COSMOS 2251 DEB,1993-036ANM,2026-08-16T17:09:30.906720,13.41202434,.04589296,73.8698,23.9539,91.5912,287.9605,0,U,35646,999,85169,.20549692E-3,.194E-5,0
COSMOS 2251 DEB,1993-036ANN,2026-08-15T14:22:35.174208,14.44641041,.0048431,74.0211,196.7558,239.5347,120.1023,0,U,35647,999,71213,.25715699E-3,.876E-5,0
COSMOS 2251 DEB,1993-036ANR,2026-08-16T11:55:00.873696,14.90705655,.00170831,74.0411,247.1950,255.1537,255.3976,0,U,35650,999,91303,.72442861E-3,.7099E-4,0
COSMOS 2251 DEB,1993-036APB,2026-08-16T03:41:24.153792,14.50616598,.00170035,74.0399,30.3785,117.2497,2.5247,0,U,35660,999,69443,.17236311E-3,.65E-5,0
COSMOS 2251 DEB,1993-036APC,2026-08-16T15:20:15.091584,14.89569902,.00852175,74.0127,306.2331,345.4240,14.4484,0,U,35661,999,91541,.241199E-3,.2423E-4,0
COSMOS 2251 DEB,1993-036APE,2026-08-15T02:45:45.054720,14.68918763,.00074627,74.0185,10.2855,23.2957,336.8550,0,U,35663,999,76981,.62790045E-3,.3646E-4,0
COSMOS 2251 DEB,1993-036APJ,2026-08-16T16:59:40.574400,14.62037900,.0019577,74.0538,28.4856,24.8994,335.3112,0,U,35667,999,74410,.36060229E-3,.1785E-4,0
COSMOS 2251 DEB,1993-036APK,2026-08-14T09:05:45.415104,14.64592847,.0081622,74.0442,110.6607,154.3535,206.1717,0,U,35668,999,91228,.88176E-4,.458E-5,0
COSMOS 2251 DEB,1993-036APL,2026-08-07T11:29:42.868032,13.57605318,.03863343,73.8612,131.3724,202.1895,156.2102,0,U,35669,999,64015,.36381031E-3,.402E-5,0
COSMOS 2251 DEB,1993-036APM,2026-08-16T10:16:44.939424,15.01409104,.00288183,73.8902,280.1983,192.2054,167.8439,0,U,35670,999,91421,.56196848E-3,.7281E-4,0
COSMOS 2251 DEB,1993-036APN,2026-08-16T13:37:34.681728,14.48664805,.00391217,74.0195,336.3767,89.0354,284.0811,0,U,35671,999,90337,.8248438E-4,.286E-5,0
COSMOS 2251 DEB,1993-036APR,2026-08-16T22:35:29.796576,14.56785491,.00928442,74.0561,208.5365,193.5600,166.3070,0,U,35674,999,89708,.4106559E-3,.1918E-4,0
COSMOS 2251 DEB,1993-036APW,2026-08-12T17:51:50.791104,13.81678965,.02872666,73.9983,253.3845,49.6754,312.9086,0,U,35701,999,65514,.27078352E-3,.374E-5,0
COSMOS 2251 DEB,1993-036APY,2026-08-16T09:14:17.218464,14.93847535,.00641305,74.0376,267.4991,273.0957,86.2890,0,U,35703,999,70295,.2630395E-3,.2867E-4,0
COSMOS 2251 DEB,1993-036AQA,2026-08-16T02:34:04.136448,14.81220324,.00211897,74.2693,19.5628,249.2699,110.6208,0,U,35705,999,89564,.16511539E-2,.12902E-3,0
COSMOS 2251 DEB,1993-036AQB,2026-08-12T04:23:17.799360,13.66564632,.03449005,73.8869,21.9834,27.9212,333.9941,0,U,35706,999,65373,.16364377E-3,.183E-5,0
COSMOS 2251 DEB,1993-036AQG,2026-08-16T09:38:15.925344,14.64382408,.00834373,74.0451,106.8868,145.7835,214.8750,0,U,35711,999,91381,.10275675E-3,.538E-5,0
COSMOS 2251 DEB,1993-036AQM,2026-08-07T22:30:18.524160,14.60355329,.009028,73.9932,98.2785,242.4734,129.4920,0,U,35716,999,91104,.37649E-4,.159E-5,0
COSMOS 2251 DEB,1993-036AQN,2026-08-15T10:55:11.389152,14.40136284,.00768491,74.1598,127.2799,276.4196,82.8213,0,U,35717,999,77635,.402211E-3,.1288E-4,0
COSMOS 2251 DEB,1993-036AQP,2026-08-10T04:19:18.643296,14.72542772,.00111755,74.0308,22.9966,18.0101,342.1465,0,U,35718,999,69375,.54917037E-3,.3463E-4,0
COSMOS 2251 DEB,1993-036AQS,2026-08-08T09:03:00.261504,14.36131404,.01452794,73.9494,97.5448,191.7321,168.0437,0,U,35721,999,61213,.43043347E-3,.1386E-4,0
COSMOS 2251 DEB,1993-036AQV,2026-08-16T21:28:25.233600,14.58703331,.00616084,74.0315,192.0675,282.8397,76.5889,0,U,35724,999,91132,.11901609E-3,.538E-5,0
COSMOS 2251 DEB,1993-036ARD,2026-08-12T10:16:46.905024,14.65573058,.00759232,74.0366,109.0214,166.9255,193.3907,0,U,35759,999,69690,.88485558E-4,.468E-5,0
COSMOS 2251 DEB,1993-036ARJ,2026-07-24T19:57:45.372096,14.80183651,.0026191,74.0226,262.4816,324.4738,35.4693,0,U,35764,999,69360,.93076572E-3,.7086E-4,0
COSMOS 2251 DEB,1993-036ARR,2026-08-16T10:35:12.863904,14.17920999,.0197531,74.1552,234.9230,107.0075,255.2818,0,U,35771,999,86352,.17605667E-2,.4344E-4,0
COSMOS 2251 DEB,1993-036ART,2026-08-16T23:13:56.179776,14.63325346,.00474321,74.0040,226.0931,321.1034,38.6723,0,U,35773,999,90454,.26790265E-3,.1373E-4,0
COSMOS 2251 DEB,1993-036ARX,2026-08-15T12:24:16.279776,13.41530668,.04487999,73.7703,290.0054,148.4296,279.9363,0,U,35777,999,82980,.21970938E-3,.202E-5,0
COSMOS 2251 DEB,1993-036ASE,2026-08-16T01:24:43.774272,14.50499330,.0040436,74.0396,346.9755,53.5187,306.9688,0,U,35784,999,69277,.10218117E-3,.376E-5,0
COSMOS 2251 DEB,1993-036ASG,2026-08-16T13:53:50.138592,14.68628441,.00360675,74.0120,286.3163,348.9682,11.0693,0,U,35786,999,77029,.32720672E-3,.1888E-4,0
COSMOS 2251 DEB,1993-036ASK,2026-08-14T07:47:51.379008,14.36135175,.0049006,74.0376,195.3610,237.3189,122.3233,0,U,35789,999,64738,.37527E-4,.84E-6,0
COSMOS 2251 DEB,1993-036ASP,2026-08-13T21:45:19.254240,14.84681758,.00077963,74.0391,297.7676,318.6004,159.1773,0,U,35793,999,69414,.5294249E-3,.4451E-4,0
COSMOS 2251 DEB,1993-036ASW,2026-08-14T14:50:45.807072,13.89238394,.0253023,73.8449,347.4929,29.5124,332.0013,0,U,35824,999,87627,.33533E-3,.503E-5,0
COSMOS 2251 DEB,1993-036ASX,2026-08-16T01:17:09.850272,13.71775330,.03526923,74.1099,97.3505,134.5272,228.5246,0,U,35825,999,85885,.67782087E-3,.936E-5,0
COSMOS 2251 DEB,1993-036ATB,2026-08-13T13:29:35.678400,14.82207160,.00090231,74.0253,338.4756,347.7611,12.3346,0,U,35829,999,91381,.5267258E-3,.417E-4,0
COSMOS 2251 DEB,1993-036ATC,2026-08-10T06:12:44.502624,14.25852062,.01165475,73.8600,187.9326,109.7403,251.6358,0,U,35830,999,64690,.59948812E-3,.1506E-4,0
COSMOS 2251 DEB,1993-036ATG,2026-08-12T06:21:47.962944,14.13153640,.01108031,73.9307,232.8928,341.5919,30.8721,0,U,35834,999,69689,.11949362E-3,.211E-5,0
COSMOS 2251 DEB,1993-036ATH,2026-08-12T06:55:28.029504,13.83584300,.02953695,74.0604,220.3058,305.9619,51.4434,0,U,35835,999,65053,.46992623E-3,.701E-5,0
COSMOS 2251 DEB,1993-036ATJ,2026-08-16T04:46:39.701568,14.76137204,.00222829,74.0300,51.9208,53.3590,306.9629,0,U,35836,999,67151,.77312743E-3,.5333E-4,0
COSMOS 2251 DEB,1993-036ATK,2026-08-10T13:00:15.279264,13.65453945,.0410193,73.7255,166.3334,52.1792,63.9066,0,U,35837,999,61261,.20803573E-2,.2999E-4,0
COSMOS 2251 DEB,1993-036ATN,2026-08-14T06:47:02.751936,14.40247010,.0109202,73.9294,63.8967,273.3054,85.5613,0,U,35840,999,88809,.48058E-3,.1602E-4,0
COSMOS 2251 DEB,1993-036ATW,2026-08-13T06:54:57.993408,14.51051334,.00825956,74.0251,331.6461,39.3284,351.3286,0,U,35883,999,65918,.70761912E-4,.263E-5,0
COSMOS 2251 DEB,1993-036ATX,2026-08-14T19:40:57.723456,14.27196501,.01130942,73.9870,251.5750,340.1276,19.5482,0,U,35884,999,25852,.51304352E-3,.1315E-4,0
COSMOS 2251 DEB,1993-036ATY,2026-08-15T07:41:50.304768,14.37887147,.00250872,74.0263,202.4666,229.9306,129.9649,0,U,35885,999,68545,.10536582E-3,.293E-5,0
COSMOS 2251 DEB,1993-036AUA,2026-08-16T03:44:02.753088,14.49978614,.00789232,73.9766,41.7043,137.3993,223.3327,0,U,35887,999,68095,.11746271E-2,.4706E-4,0
COSMOS 2251 DEB,1993-036AUB,2026-08-15T18:19:40.433088,14.59134229,.00508429,74.0299,247.9985,315.7945,43.9162,0,U,35888,999,89861,.12468815E-3,.566E-5,0
COSMOS 2251 DEB,1993-036AUD,2026-08-14T10:17:09.267072,14.60672140,.0054705,73.9352,133.3873,204.9988,154.8528,0,U,35890,999,68720,.50905E-3,.25E-4,0
COSMOS 2251 DEB,1993-036AUE,2026-08-06T11:49:11.457408,15.67528173,.00257538,73.9742,294.5069,351.6682,8.4108,0,U,35891,999,70883,.82057083E-3,.91674E-3,0
COSMOS 2251 DEB,1993-036AUJ,2026-08-12T20:52:05.638944,14.02629641,.02067609,74.0454,285.3993,326.9570,31.8781,0,U,35895,999,62420,.36598561E-3,.656E-5,0
COSMOS 2251 DEB,1993-036AUM,2026-08-16T13:32:53.822976,14.98182074,.00786273,73.9902,156.9208,238.1118,300.6193,0,U,35898,999,70502,.25750752E-3,.3212E-4,0
COSMOS 2251 DEB,1993-036AUU,2026-08-14T06:08:53.134656,15.02290190,.0082925,74.0293,72.9136,88.4732,272.5953,0,U,35905,999,92251,.29695E-3,.4183E-4,0
COSMOS 2251 DEB,1993-036AUW,2026-07-25T08:08:55.531104,14.11576608,.02265181,74.0763,218.2144,242.3598,115.4386,0,U,35956,999,65028,.23120276E-2,.5323E-4,0
COSMOS 2251 DEB,1993-036AUZ,2026-08-16T22:50:51.987840,14.34277946,.00235445,74.0304,219.4451,244.7327,115.1385,0,U,35959,999,88472,.48927157E-4,.111E-5,0
COSMOS 2251 DEB,1993-036AVB,2026-08-15T10:29:35.967840,14.06546542,.01867312,73.9266,131.5810,14.7420,345.9056,0,U,35961,999,66135,.74279783E-3,.1416E-4,0
COSMOS 2251 DEB,1993-036AVR,2026-08-14T19:16:33.413664,14.28256649,.01138322,74.0470,246.1115,267.4234,91.3880,0,U,35975,999,67599,.4508276E-3,.1178E-4,0
COSMOS 2251 DEB,1993-036AVV,2026-08-13T11:22:27.144192,14.77029298,.00589396,74.0088,120.4737,193.5815,340.9744,0,U,35979,999,92229,.22787515E-3,.1618E-4,0
COSMOS 2251 DEB,1993-036AVW,2026-08-15T02:38:56.925312,14.61893909,.00520216,73.9121,10.2415,89.0300,271.6826,0,U,35980,999,65069,.57917557E-3,.2923E-4,0
COSMOS 2251 DEB,1993-036AVY,2026-08-15T00:26:48.235776,14.64002607,.0065841,74.0542,236.8335,241.9048,117.5454,0,U,35982,999,89754,.15405579E-3,.8E-5,0
